,Lat,Lon,Time.Range,Vessel.ID,Flag,Vessel.Name,Entry.Timestamp,Exit.Timestamp,Gear.Type,Vessel.Type,MMSI,IMO,CallSign,First.Transmission.Date,Last.Transmission.Date,Apparent.Fishing.Hours,vessel_record_id,shipname,n_shipname,n_callsign,imo,flag,first_timestamp,last_timestamp,geartype,length_m,tonnage_gt,engine_power_kw,is_fishing,is_carrier,is_bunker
1171,2.11,-89.32,2020-05-25,e9281cbbc-c453-a79c-a008-1b061cfd1678,PAN,CONNIE JEAN TWO,2020-05-25 00:00:00,2020-11-27 07:00:00,tuna_purse_seines,Fishing,351813000,670703800,HC06801,2018-11-30 19:28:08,2023-07-22 01:04:41,1.46,IATTC-3781|IMO-6707038|PAN-43991-12-B,CONNIE JEAN TWO,CONNIEJEAN2,HO6801,6707038,PAN,2018-11-29 21:55:31 UTC,2022-01-26 21:12:17 UTC,tuna_purse_seines,41.6,595,1129.8,true,false,false
1172,3.04,-89.15,2020-06-07,088e231f0-0cf8-9521-d622-9f2a973f0902,ECU,PANCHITO L,2020-06-07 03:00:00,2020-11-07 22:00:00,tuna_purse_seines,Fishing,735059084,821298400,HC4227,2020-05-18 14:14:56,2023-07-27 13:56:37,0.94,IATTC-3892|IMO-8212984,PANCHITOL,PANCHITOL,HC4227,8212984,ECU,2020-05-18 14:16:08 UTC,2022-06-13 11:20:00 UTC,tuna_purse_seines,55.2,1002,2680.1,true,false,false
1173,2.95,-91.13,2020-07-10,5876a2514-4704-aeb0-850f-fb5eb0aa43ca,ECU,YOLANDA,2020-07-10 10:00:00,2020-07-10 15:00:00,tuna_purse_seines,Fishing,735057789,740795800,HC-4066,2018-08-04 01:28:43,2023-07-17 19:23:54,0.75,IATTC-3937|IMO-7407958,YOLANDA L,YOLANDA,HC4066,7407958,ECU,2018-08-04 01:56:04 UTC,2022-04-30 09:20:59 UTC,tuna_purse_seines,64.5,1375.5,3142.8,true,false,false
1174,2.34,-92.74,2020-07-22,7231660d5-5ffb-7f07-0097-6537662182b3,ECU,TARQUI,2020-07-13 16:00:00,2020-10-19 17:00:00,tuna_purse_seines,Fishing,735057554,7325162,HC2615,2019-05-18 21:36:18,2023-08-13 23:09:57,0.94,IATTC-3706|IMO-7325162,TARQUI,TARQUI,HC2615,7325162,ECU,2019-06-02 21:23:08 UTC,2022-04-23 22:45:59 UTC,tuna_purse_seines,31.4,372.5,NA,true,false,false
1175,2.84,-91.02,2020-07-14,98f5b0cec-cc69-5536-5b02-d0d911671568,ECU,DONA CHULE,2020-01-14 10:00:00,2020-11-06 17:00:00,tuna_purse_seines,Fishing,735059025,0,HC:2866,2017-08-07 19:54:20,2023-08-13 23:58:37,0.07,IATTC-3724|IMO-7369663,DONACHULE,DONACHULE,HC2866,7369663,ECU,2017-08-09 04:16:32 UTC,2022-06-30 22:07:23 UTC,tuna_purse_seines,51.6,779,2141,true,false,false
1176,2.86,-89.34,2020-07-16,6b6ec243d-d1ef-29db-ec4b-dbea5037d770,ECU,B/A GLORIA A,2020-02-22 22:00:00,2020-07-16 23:00:00,tuna_purse_seines,Fishing,735057560,0,HC-2396,2020-01-24 17:11:54,2020-12-31 09:51:18,1.81,IATTC-3742|IMO-7011632,GLORIA A,GLORIAA,HC2396,7011632,ECU,2020-01-24 17:38:17 UTC,2022-06-21 23:43:14 UTC,tuna_purse_seines,48.2,640,2509.9,true,false,false
1177,3.14,-90.15,2020-08-12,9e06a5c66-6134-ddfd-37b8-e50086fe64f2,ECU,YARA,2020-08-11 23:00:00,2020-08-13 19:00:00,drifting_longlines,Fishing,735058806,8904197,HC5156,2014-11-11 05:08:29,2022-10-03 02:03:54,0.94,IATTC-13719|IMO-8904197,YARA,YARA,HC5156,8904197,ECU,2014-06-29 17:52:31 UTC,2022-05-05 22:48:43 UTC,drifting_longlines,54.6,511.3,895.2,true,false,false
1178,0.65,-92.73,2020-09-19,7409c55aa-a4f0-a2bb-656a-ee1f553a7d8d,VEN,LA ROSA MISTICA,2020-08-29 12:00:00,2020-11-02 14:00:00,tuna_purse_seines,Fishing,775626000,7342304,YYJV,2013-08-23 22:56:20,2020-12-02 18:45:26,0.97,IATTC-3244|ICCAT-AT000VEN00070|IMO-7342304|PAN-52429-PEXT,LA ROSA MISTICA,LAROSAMISTICA,YYJV,7342304,VEN,2013-08-24 01:37:34 UTC,2020-12-02 18:37:32 UTC,tuna_purse_seines,61.3,903.3,1908.8,true,false,false
1179,0.65,-92.71,2020-09-19,7409c55aa-a4f0-a2bb-656a-ee1f553a7d8d,VEN,LA ROSA MISTICA,2020-08-29 12:00:00,2020-11-02 14:00:00,tuna_purse_seines,Fishing,775626000,7342304,YYJV,2013-08-23 22:56:20,2020-12-02 18:45:26,1,IATTC-3244|ICCAT-AT000VEN00070|IMO-7342304|PAN-52429-PEXT,LA ROSA MISTICA,LAROSAMISTICA,YYJV,7342304,VEN,2013-08-24 01:37:34 UTC,2020-12-02 18:37:32 UTC,tuna_purse_seines,61.3,903.3,1908.8,true,false,false
1180,0.65,-92.67,2020-09-19,7409c55aa-a4f0-a2bb-656a-ee1f553a7d8d,VEN,LA ROSA MISTICA,2020-08-29 12:00:00,2020-11-02 14:00:00,tuna_purse_seines,Fishing,775626000,7342304,YYJV,2013-08-23 22:56:20,2020-12-02 18:45:26,1.02,IATTC-3244|ICCAT-AT000VEN00070|IMO-7342304|PAN-52429-PEXT,LA ROSA MISTICA,LAROSAMISTICA,YYJV,7342304,VEN,2013-08-24 01:37:34 UTC,2020-12-02 18:37:32 UTC,tuna_purse_seines,61.3,903.3,1908.8,true,false,false
1181,0.64,-92.65,2020-09-19,7409c55aa-a4f0-a2bb-656a-ee1f553a7d8d,VEN,LA ROSA MISTICA,2020-08-29 12:00:00,2020-11-02 14:00:00,tuna_purse_seines,Fishing,775626000,7342304,YYJV,2013-08-23 22:56:20,2020-12-02 18:45:26,1.01,IATTC-3244|ICCAT-AT000VEN00070|IMO-7342304|PAN-52429-PEXT,LA ROSA MISTICA,LAROSAMISTICA,YYJV,7342304,VEN,2013-08-24 01:37:34 UTC,2020-12-02 18:37:32 UTC,tuna_purse_seines,61.3,903.3,1908.8,true,false,false
1182,0.63,-92.59,2020-09-19,7409c55aa-a4f0-a2bb-656a-ee1f553a7d8d,VEN,LA ROSA MISTICA,2020-08-29 12:00:00,2020-11-02 14:00:00,tuna_purse_seines,Fishing,775626000,7342304,YYJV,2013-08-23 22:56:20,2020-12-02 18:45:26,0.51,IATTC-3244|ICCAT-AT000VEN00070|IMO-7342304|PAN-52429-PEXT,LA ROSA MISTICA,LAROSAMISTICA,YYJV,7342304,VEN,2013-08-24 01:37:34 UTC,2020-12-02 18:37:32 UTC,tuna_purse_seines,61.3,903.3,1908.8,true,false,false
1183,2.15,-90.37,2020-09-21,7409c55aa-a4f0-a2bb-656a-ee1f553a7d8d,VEN,LA ROSA MISTICA,2020-08-29 12:00:00,2020-11-02 14:00:00,tuna_purse_seines,Fishing,775626000,7342304,YYJV,2013-08-23 22:56:20,2020-12-02 18:45:26,0.08,IATTC-3244|ICCAT-AT000VEN00070|IMO-7342304|PAN-52429-PEXT,LA ROSA MISTICA,LAROSAMISTICA,YYJV,7342304,VEN,2013-08-24 01:37:34 UTC,2020-12-02 18:37:32 UTC,tuna_purse_seines,61.3,903.3,1908.8,true,false,false
1184,2.22,-90.42,2020-09-27,a72312950-080f-9ac9-66f9-4330a707ca5a,VEN,CAYUDE,2020-09-26 14:00:00,2020-10-13 16:00:00,tuna_purse_seines,Fishing,775627000,6487626,YYEH,2018-10-01 08:09:48,2022-11-01 13:19:49,0.93,IATTC-3649|ICCAT-AT000VEN00012|IMO-7601736,CAYUDE,CAYUDE,YYEH,7601736,VEN,2012-01-04 03:28:45 UTC,2022-05-25 11:11:41 UTC,tuna_purse_seines,64,1054.3,2684.5,true,false,false
1185,2.28,-89.03,2020-10-16,4b8c24129-9b39-2a07-2ef2-5f25101bd04a,ECU,SOUTHERN QUEEN,2020-10-16 12:00:00,2020-12-30 13:00:00,tuna_purse_seines,Fishing,735057551,7309003,HC2304,2020-03-03 14:37:19,2023-07-19 06:41:57,1.84,IATTC-2806|IMO-7309003,SOUTHERN QUEEN,SOUTHERNQUEEN,HC2304,7309003,ECU,2020-03-03 15:10:13 UTC,2021-08-05 17:47:30 UTC,purse_seines,36.8,250.7,705.7,true,false,false
1186,2.49,-88.4,2020-10-20,8f9216109-91c8-57cf-7bf2-198fe36b0bee,ECU,FIORELLA L,2020-10-14 04:00:00,2020-10-29 09:00:00,tuna_purse_seines,Fishing,735057790,741547400,HC2453,2020-08-01 14:07:46,2023-08-10 11:49:30,0.91,IATTC-3610|IMO-7415474,FIORELLA L,FIORELLAL,HC2453,7415474,ECU,2020-09-29 19:59:21 UTC,2022-06-30 22:00:12 UTC,tuna_purse_seines,39.4,476.4,982.1,true,false,false
1187,2.36,-88.47,2020-10-20,8f9216109-91c8-57cf-7bf2-198fe36b0bee,ECU,FIORELLA L,2020-10-14 04:00:00,2020-10-29 09:00:00,tuna_purse_seines,Fishing,735057790,741547400,HC2453,2020-08-01 14:07:46,2023-08-10 11:49:30,1.1,IATTC-3610|IMO-7415474,FIORELLA L,FIORELLAL,HC2453,7415474,ECU,2020-09-29 19:59:21 UTC,2022-06-30 22:00:12 UTC,tuna_purse_seines,39.4,476.4,982.1,true,false,false
1188,3.01,-89.95,2020-10-31,facd885ef-fe5d-a83a-d760-c68471fbf289,ECU,SIEMPRE MI ARCA,2020-08-20 13:00:00,2020-12-09 06:00:00,drifting_longlines,Fishing,735058993,NA,HC5299,2020-03-14 21:31:15,2023-08-02 22:48:43,2.07,IATTC-17074|IMO-8555518,SIEMPRE MI ARCA,SIEMPREMIARCA,HC5299,8555518,ECU,2020-03-14 21:31:15 UTC,2022-06-29 15:55:04 UTC,drifting_longlines,23.4,148.5,358.1,true,false,false
1189,2.51,-91.9,2020-10-27,088e231f0-0cf8-9521-d622-9f2a973f0902,ECU,PANCHITO L,2020-06-07 03:00:00,2020-11-07 22:00:00,tuna_purse_seines,Fishing,735059084,821298400,HC4227,2020-05-18 14:14:56,2023-07-27 13:56:37,1.52,IATTC-3892|IMO-8212984,PANCHITOL,PANCHITOL,HC4227,8212984,ECU,2020-05-18 14:16:08 UTC,2022-06-13 11:20:00 UTC,tuna_purse_seines,55.2,1002,2680.1,true,false,false
1190,0.22,-92.58,2020-10-29,0a381f02f-faff-58e1-d03b-7747f0839925,ECU,B/P MONTECRISTI,2020-10-28 14:00:00,2020-12-11 19:00:00,tuna_purse_seines,Fishing,735057555,0,HC2353,2020-08-12 14:17:58,2023-08-13 23:59:37,0.72,IATTC-4000|IMO-7415462,MONTE CRISTI,MONTECRISTI,HC2353,7415462,ECU,2020-08-12 14:55:22 UTC,2022-06-30 22:18:47 UTC,tuna_purse_seines,39.4,628.5,NA,true,false,false
1191,1.18,-92.79,2020-10-28,4b8c24129-9b39-2a07-2ef2-5f25101bd04a,ECU,SOUTHERN QUEEN,2020-10-16 12:00:00,2020-12-30 13:00:00,tuna_purse_seines,Fishing,735057551,7309003,HC2304,2020-03-03 14:37:19,2023-07-19 06:41:57,0.18,IATTC-2806|IMO-7309003,SOUTHERN QUEEN,SOUTHERNQUEEN,HC2304,7309003,ECU,2020-03-03 15:10:13 UTC,2021-08-05 17:47:30 UTC,purse_seines,36.8,250.7,705.7,true,false,false
1192,0.91,-92.62,2020-10-28,4b8c24129-9b39-2a07-2ef2-5f25101bd04a,ECU,SOUTHERN QUEEN,2020-10-16 12:00:00,2020-12-30 13:00:00,tuna_purse_seines,Fishing,735057551,7309003,HC2304,2020-03-03 14:37:19,2023-07-19 06:41:57,0.86,IATTC-2806|IMO-7309003,SOUTHERN QUEEN,SOUTHERNQUEEN,HC2304,7309003,ECU,2020-03-03 15:10:13 UTC,2021-08-05 17:47:30 UTC,purse_seines,36.8,250.7,705.7,true,false,false
1193,0.65,-92.52,2020-10-28,4b8c24129-9b39-2a07-2ef2-5f25101bd04a,ECU,SOUTHERN QUEEN,2020-10-16 12:00:00,2020-12-30 13:00:00,tuna_purse_seines,Fishing,735057551,7309003,HC2304,2020-03-03 14:37:19,2023-07-19 06:41:57,0.97,IATTC-2806|IMO-7309003,SOUTHERN QUEEN,SOUTHERNQUEEN,HC2304,7309003,ECU,2020-03-03 15:10:13 UTC,2021-08-05 17:47:30 UTC,purse_seines,36.8,250.7,705.7,true,false,false
1194,1.17,-92.87,2020-10-29,649b81b3d-d8c6-59a0-cb70-e9e220734d2d,ECU,DOMENICA L,2020-10-21 16:00:00,2020-12-07 03:00:00,tuna_purse_seines,Fishing,735057650,800088600,HC2877,2020-09-17 19:31:41,2021-12-30 18:26:40,0.54,IATTC-3385|IMO-8000886,DOMENICAL,DOMENICAL,HC2877,8000886,ECU,2020-09-17 19:55:33 UTC,2022-06-30 22:56:25 UTC,tuna_purse_seines,34.6,320.8,982.1,true,false,false
1195,2.05,-91.04,2020-10-23,7409c55aa-a4f0-a2bb-656a-ee1f553a7d8d,VEN,LA ROSA MISTICA,2020-08-29 12:00:00,2020-11-02 14:00:00,tuna_purse_seines,Fishing,775626000,7342304,YYJV,2013-08-23 22:56:20,2020-12-02 18:45:26,0.74,IATTC-3244|ICCAT-AT000VEN00070|IMO-7342304|PAN-52429-PEXT,LA ROSA MISTICA,LAROSAMISTICA,YYJV,7342304,VEN,2013-08-24 01:37:34 UTC,2020-12-02 18:37:32 UTC,tuna_purse_seines,61.3,903.3,1908.8,true,false,false
1196,1.74,-92.99,2020-10-23,98f5b0cec-cc69-5536-5b02-d0d911671568,ECU,DONA CHULE,2020-01-14 10:00:00,2020-11-06 17:00:00,tuna_purse_seines,Fishing,735059025,0,HC:2866,2017-08-07 19:54:20,2023-08-13 23:58:37,1.45,IATTC-3724|IMO-7369663,DONACHULE,DONACHULE,HC2866,7369663,ECU,2017-08-09 04:16:32 UTC,2022-06-30 22:07:23 UTC,tuna_purse_seines,51.6,779,2141,true,false,false
1197,1.69,-92.95,2020-10-23,98f5b0cec-cc69-5536-5b02-d0d911671568,ECU,DONA CHULE,2020-01-14 10:00:00,2020-11-06 17:00:00,tuna_purse_seines,Fishing,735059025,0,HC:2866,2017-08-07 19:54:20,2023-08-13 23:58:37,0.98,IATTC-3724|IMO-7369663,DONACHULE,DONACHULE,HC2866,7369663,ECU,2017-08-09 04:16:32 UTC,2022-06-30 22:07:23 UTC,tuna_purse_seines,51.6,779,2141,true,false,false
1198,1.43,-92.87,2020-10-14,98f5b0cec-cc69-5536-5b02-d0d911671568,ECU,DONA CHULE,2020-01-14 10:00:00,2020-11-06 17:00:00,tuna_purse_seines,Fishing,735059025,0,HC:2866,2017-08-07 19:54:20,2023-08-13 23:58:37,0.9,IATTC-3724|IMO-7369663,DONACHULE,DONACHULE,HC2866,7369663,ECU,2017-08-09 04:16:32 UTC,2022-06-30 22:07:23 UTC,tuna_purse_seines,51.6,779,2141,true,false,false
1199,1.94,-92.71,2020-10-21,98f5b0cec-cc69-5536-5b02-d0d911671568,ECU,DONA CHULE,2020-01-14 10:00:00,2020-11-06 17:00:00,tuna_purse_seines,Fishing,735059025,0,HC:2866,2017-08-07 19:54:20,2023-08-13 23:58:37,0.21,IATTC-3724|IMO-7369663,DONACHULE,DONACHULE,HC2866,7369663,ECU,2017-08-09 04:16:32 UTC,2022-06-30 22:07:23 UTC,tuna_purse_seines,51.6,779,2141,true,false,false
1200,1.88,-92.71,2020-10-23,98f5b0cec-cc69-5536-5b02-d0d911671568,ECU,DONA CHULE,2020-01-14 10:00:00,2020-11-06 17:00:00,tuna_purse_seines,Fishing,735059025,0,HC:2866,2017-08-07 19:54:20,2023-08-13 23:58:37,0.87,IATTC-3724|IMO-7369663,DONACHULE,DONACHULE,HC2866,7369663,ECU,2017-08-09 04:16:32 UTC,2022-06-30 22:07:23 UTC,tuna_purse_seines,51.6,779,2141,true,false,false
1201,1.44,-92.79,2020-10-21,98f5b0cec-cc69-5536-5b02-d0d911671568,ECU,DONA CHULE,2020-01-14 10:00:00,2020-11-06 17:00:00,tuna_purse_seines,Fishing,735059025,0,HC:2866,2017-08-07 19:54:20,2023-08-13 23:58:37,0.74,IATTC-3724|IMO-7369663,DONACHULE,DONACHULE,HC2866,7369663,ECU,2017-08-09 04:16:32 UTC,2022-06-30 22:07:23 UTC,tuna_purse_seines,51.6,779,2141,true,false,false
1202,2.39,-92.06,2020-10-13,a72312950-080f-9ac9-66f9-4330a707ca5a,VEN,CAYUDE,2020-09-26 14:00:00,2020-10-13 16:00:00,tuna_purse_seines,Fishing,775627000,6487626,YYEH,2018-10-01 08:09:48,2022-11-01 13:19:49,0.24,IATTC-3649|ICCAT-AT000VEN00012|IMO-7601736,CAYUDE,CAYUDE,YYEH,7601736,VEN,2012-01-04 03:28:45 UTC,2022-05-25 11:11:41 UTC,tuna_purse_seines,64,1054.3,2684.5,true,false,false
1203,2.15,-92.85,2020-10-24,db5cd7a2a-a9dd-4c52-00ac-4c6980d9a029,ECU,ALIZE,2020-10-16 12:00:00,2020-11-06 13:00:00,tuna_purse_seines,Fishing,735057701,7327885,HC2920,2020-09-29 20:29:39,2023-08-13 23:26:21,1.16,IATTC-3838|IMO-7327885,ALIZE,ALIZE,HC2920,7327885,ECU,2020-09-30 12:45:28 UTC,2022-06-27 02:52:01 UTC,tuna_purse_seines,51.4,810,1339.1,true,false,false
1204,2.45,-92.62,2020-10-24,db5cd7a2a-a9dd-4c52-00ac-4c6980d9a029,ECU,ALIZE,2020-10-16 12:00:00,2020-11-06 13:00:00,tuna_purse_seines,Fishing,735057701,7327885,HC2920,2020-09-29 20:29:39,2023-08-13 23:26:21,1.28,IATTC-3838|IMO-7327885,ALIZE,ALIZE,HC2920,7327885,ECU,2020-09-30 12:45:28 UTC,2022-06-27 02:52:01 UTC,tuna_purse_seines,51.4,810,1339.1,true,false,false
1205,2.58,-92.02,2020-10-21,db5cd7a2a-a9dd-4c52-00ac-4c6980d9a029,ECU,ALIZE,2020-10-16 12:00:00,2020-11-06 13:00:00,tuna_purse_seines,Fishing,735057701,7327885,HC2920,2020-09-29 20:29:39,2023-08-13 23:26:21,1.91,IATTC-3838|IMO-7327885,ALIZE,ALIZE,HC2920,7327885,ECU,2020-09-30 12:45:28 UTC,2022-06-27 02:52:01 UTC,tuna_purse_seines,51.4,810,1339.1,true,false,false
1206,2.74,-91.82,2020-10-18,db5cd7a2a-a9dd-4c52-00ac-4c6980d9a029,ECU,ALIZE,2020-10-16 12:00:00,2020-11-06 13:00:00,tuna_purse_seines,Fishing,735057701,7327885,HC2920,2020-09-29 20:29:39,2023-08-13 23:26:21,0.6,IATTC-3838|IMO-7327885,ALIZE,ALIZE,HC2920,7327885,ECU,2020-09-30 12:45:28 UTC,2022-06-27 02:52:01 UTC,tuna_purse_seines,51.4,810,1339.1,true,false,false
1207,0.89,-92.77,2020-10-28,eb1c66c43-3cf8-6157-acb0-e12bb0f6e434,ECU,ELCONDE,2020-10-16 15:00:00,2020-12-31 00:00:00,tuna_purse_seines,Fishing,735058209,7017777,HC4944,2020-02-06 22:43:25,2023-03-26 04:53:13,0.83,IATTC-13561|IMO-7017777,EL CONDE,ELCONDE,HC4944,7017777,ECU,2020-02-06 23:04:07 UTC,2021-05-21 15:37:12 UTC,purse_seines,33.3,245.5,969.4,true,false,false
1208,2.98,-90,2020-10-29,facd885ef-fe5d-a83a-d760-c68471fbf289,ECU,SIEMPRE MI ARCA,2020-08-20 13:00:00,2020-12-09 06:00:00,drifting_longlines,Fishing,735058993,NA,HC5299,2020-03-14 21:31:15,2023-08-02 22:48:43,1.03,IATTC-17074|IMO-8555518,SIEMPRE MI ARCA,SIEMPREMIARCA,HC5299,8555518,ECU,2020-03-14 21:31:15 UTC,2022-06-29 15:55:04 UTC,drifting_longlines,23.4,148.5,358.1,true,false,false
1209,2.26,-91.54,2020-11-04,4b8c24129-9b39-2a07-2ef2-5f25101bd04a,ECU,SOUTHERN QUEEN,2020-10-16 12:00:00,2020-12-30 13:00:00,tuna_purse_seines,Fishing,735057551,7309003,HC2304,2020-03-03 14:37:19,2023-07-19 06:41:57,0.37,IATTC-2806|IMO-7309003,SOUTHERN QUEEN,SOUTHERNQUEEN,HC2304,7309003,ECU,2020-03-03 15:10:13 UTC,2021-08-05 17:47:30 UTC,purse_seines,36.8,250.7,705.7,true,false,false
1210,2.89,-90.78,2020-11-22,50aeee950-0b3a-97d1-54a9-3b892d2e5f3e,ECU,PESQUERO OCEANIC,2020-11-20 09:00:00,2020-11-22 19:00:00,drifting_longlines,Fishing,735059955,0,HC6362,2019-07-19 15:08:31,2023-08-13 23:58:19,0.85,IATTC-18112,OCEANIC,OCEANIC,HC6362,NA,ECU,2019-07-20 15:38:04 UTC,2021-08-30 00:19:30 UTC,drifting_longlines,25,164,NA,true,false,false
1211,3.04,-90.58,2020-11-22,50aeee950-0b3a-97d1-54a9-3b892d2e5f3e,ECU,PESQUERO OCEANIC,2020-11-20 09:00:00,2020-11-22 19:00:00,drifting_longlines,Fishing,735059955,0,HC6362,2019-07-19 15:08:31,2023-08-13 23:58:19,0.16,IATTC-18112,OCEANIC,OCEANIC,HC6362,NA,ECU,2019-07-20 15:38:04 UTC,2021-08-30 00:19:30 UTC,drifting_longlines,25,164,NA,true,false,false
1212,1.28,-92.82,2020-11-02,649b81b3d-d8c6-59a0-cb70-e9e220734d2d,ECU,DOMENICA L,2020-10-21 16:00:00,2020-12-07 03:00:00,tuna_purse_seines,Fishing,735057650,800088600,HC2877,2020-09-17 19:31:41,2021-12-30 18:26:40,1.01,IATTC-3385|IMO-8000886,DOMENICAL,DOMENICAL,HC2877,8000886,ECU,2020-09-17 19:55:33 UTC,2022-06-30 22:56:25 UTC,tuna_purse_seines,34.6,320.8,982.1,true,false,false
1213,1.57,-92.83,2020-11-05,db5cd7a2a-a9dd-4c52-00ac-4c6980d9a029,ECU,ALIZE,2020-10-16 12:00:00,2020-11-06 13:00:00,tuna_purse_seines,Fishing,735057701,7327885,HC2920,2020-09-29 20:29:39,2023-08-13 23:26:21,1.35,IATTC-3838|IMO-7327885,ALIZE,ALIZE,HC2920,7327885,ECU,2020-09-30 12:45:28 UTC,2022-06-27 02:52:01 UTC,tuna_purse_seines,51.4,810,1339.1,true,false,false
1214,1.99,-90.13,2020-11-23,e9281cbbc-c453-a79c-a008-1b061cfd1678,PAN,CONNIE JEAN TWO,2020-05-25 00:00:00,2020-11-27 07:00:00,tuna_purse_seines,Fishing,351813000,670703800,HC06801,2018-11-30 19:28:08,2023-07-22 01:04:41,0.42,IATTC-3781|IMO-6707038|PAN-43991-12-B,CONNIE JEAN TWO,CONNIEJEAN2,HO6801,6707038,PAN,2018-11-29 21:55:31 UTC,2022-01-26 21:12:17 UTC,tuna_purse_seines,41.6,595,1129.8,true,false,false
1215,1.08,-92.66,2020-11-13,ed76e5578-8f7d-2e31-1af3-cc129d6ae7b9,ECU,FORTICA,2020-07-11 13:00:00,2020-12-07 22:00:00,tuna_purse_seines,Fishing,735058781,791986000,HC5135,2020-06-11 14:00:40,2023-08-02 22:43:16,1.88,IATTC-14619|IMO-7919860,FORTICA,FORTICA,HC5135,7919860,ECU,2020-06-11 15:07:29 UTC,2022-06-21 15:39:48 UTC,purse_seines,33.3,257.5,742,true,false,false
1216,3.23,-90.18,2020-11-01,facd885ef-fe5d-a83a-d760-c68471fbf289,ECU,SIEMPRE MI ARCA,2020-08-20 13:00:00,2020-12-09 06:00:00,drifting_longlines,Fishing,735058993,NA,HC5299,2020-03-14 21:31:15,2023-08-02 22:48:43,3.39,IATTC-17074|IMO-8555518,SIEMPRE MI ARCA,SIEMPREMIARCA,HC5299,8555518,ECU,2020-03-14 21:31:15 UTC,2022-06-29 15:55:04 UTC,drifting_longlines,23.4,148.5,358.1,true,false,false
1217,2.36,-90.88,2020-12-11,0a381f02f-faff-58e1-d03b-7747f0839925,ECU,B/P MONTECRISTI,2020-10-28 14:00:00,2020-12-11 19:00:00,tuna_purse_seines,Fishing,735057555,0,HC2353,2020-08-12 14:17:58,2023-08-13 23:59:37,0.82,IATTC-4000|IMO-7415462,MONTE CRISTI,MONTECRISTI,HC2353,7415462,ECU,2020-08-12 14:55:22 UTC,2022-06-30 22:18:47 UTC,tuna_purse_seines,39.4,628.5,NA,true,false,false
1218,2.56,-90.08,2020-12-13,4b8c24129-9b39-2a07-2ef2-5f25101bd04a,ECU,SOUTHERN QUEEN,2020-10-16 12:00:00,2020-12-30 13:00:00,tuna_purse_seines,Fishing,735057551,7309003,HC2304,2020-03-03 14:37:19,2023-07-19 06:41:57,1.01,IATTC-2806|IMO-7309003,SOUTHERN QUEEN,SOUTHERNQUEEN,HC2304,7309003,ECU,2020-03-03 15:10:13 UTC,2021-08-05 17:47:30 UTC,purse_seines,36.8,250.7,705.7,true,false,false
1219,2.01,-92.91,2020-12-04,649b81b3d-d8c6-59a0-cb70-e9e220734d2d,ECU,DOMENICA L,2020-10-21 16:00:00,2020-12-07 03:00:00,tuna_purse_seines,Fishing,735057650,800088600,HC2877,2020-09-17 19:31:41,2021-12-30 18:26:40,0.24,IATTC-3385|IMO-8000886,DOMENICAL,DOMENICAL,HC2877,8000886,ECU,2020-09-17 19:55:33 UTC,2022-06-30 22:56:25 UTC,tuna_purse_seines,34.6,320.8,982.1,true,false,false
1220,2.21,-91.33,2020-12-02,649b81b3d-d8c6-59a0-cb70-e9e220734d2d,ECU,DOMENICA L,2020-10-21 16:00:00,2020-12-07 03:00:00,tuna_purse_seines,Fishing,735057650,800088600,HC2877,2020-09-17 19:31:41,2021-12-30 18:26:40,0.21,IATTC-3385|IMO-8000886,DOMENICAL,DOMENICAL,HC2877,8000886,ECU,2020-09-17 19:55:33 UTC,2022-06-30 22:56:25 UTC,tuna_purse_seines,34.6,320.8,982.1,true,false,false
1221,1.01,-92.67,2020-12-31,eb1c66c43-3cf8-6157-acb0-e12bb0f6e434,ECU,ELCONDE,2020-10-16 15:00:00,2020-12-31 00:00:00,tuna_purse_seines,Fishing,735058209,7017777,HC4944,2020-02-06 22:43:25,2023-03-26 04:53:13,0.07,IATTC-13561|IMO-7017777,EL CONDE,ELCONDE,HC4944,7017777,ECU,2020-02-06 23:04:07 UTC,2021-05-21 15:37:12 UTC,purse_seines,33.3,245.5,969.4,true,false,false
1222,2.6,-90.41,2020-12-16,eb1c66c43-3cf8-6157-acb0-e12bb0f6e434,ECU,ELCONDE,2020-10-16 15:00:00,2020-12-31 00:00:00,tuna_purse_seines,Fishing,735058209,7017777,HC4944,2020-02-06 22:43:25,2023-03-26 04:53:13,0.09,IATTC-13561|IMO-7017777,EL CONDE,ELCONDE,HC4944,7017777,ECU,2020-02-06 23:04:07 UTC,2021-05-21 15:37:12 UTC,purse_seines,33.3,245.5,969.4,true,false,false
1223,2.35,-92.75,2020-12-07,ed76e5578-8f7d-2e31-1af3-cc129d6ae7b9,ECU,FORTICA,2020-07-11 13:00:00,2020-12-07 22:00:00,tuna_purse_seines,Fishing,735058781,791986000,HC5135,2020-06-11 14:00:40,2023-08-02 22:43:16,0.94,IATTC-14619|IMO-7919860,FORTICA,FORTICA,HC5135,7919860,ECU,2020-06-11 15:07:29 UTC,2022-06-21 15:39:48 UTC,purse_seines,33.3,257.5,742,true,false,false
